Name,Type,Mean index value,Index value SD,Mean index value (visible),Index value (visible) SD,Area [ha],index_name,source_folder,measurement,altitude_m,CV
ENRO2duzykwadrat,Area,0.69158,0.1164,0.69216,0.11472,0.00061,GNDVI,"4 33JB30,07_JESI30",4,30,0.168310246
ENRO2malykwadrat,Area,0.72923,0.09995,0.72985,0.09707,0.0003,GNDVI,"4 33JB30,07_JESI30",4,30,0.137062381
ENRO3duzykwadrat,Area,0.73619,0.10079,0.73204,0.0986,0.00055,GNDVI,"4 33JB30,07_JESI30",4,30,0.136907592
ENRO3malykwadrat,Area,0.77205,0.07413,0.76492,0.06953,0.00025,GNDVI,"4 33JB30,07_JESI30",4,30,0.096017097
ENRO4duzykwadrat,Area,0.75475,0.09114,0.74786,0.08743,0.00069,GNDVI,"4 33JB30,07_JESI30",4,30,0.120755217
ENRO4malykwadrat,Area,0.78628,0.07744,0.77255,0.07026,0.00025,GNDVI,"4 33JB30,07_JESI30",4,30,0.098489088
ENRO5duzykwadrat,Area,0.74588,0.11488,0.73791,0.11213,0.00068,GNDVI,"4 33JB30,07_JESI30",4,30,0.154019413
ENRO5malykwadrat,Area,0.78851,0.07449,0.77528,0.06701,0.00023,GNDVI,"4 33JB30,07_JESI30",4,30,0.094469316
POLO2duzykwadrat,Area,0.68146,0.1069,0.68189,0.10522,0.00052,GNDVI,"4 33JB30,07_JESI30",4,30,0.156869075
POLO2malykwadrat,Area,0.70713,0.08445,0.70686,0.08375,0.00031,GNDVI,"4 33JB30,07_JESI30",4,30,0.119426414
POLO3duzykwadrat,Area,0.69908,0.11744,0.69699,0.11585,0.00061,GNDVI,"4 33JB30,07_JESI30",4,30,0.167992218
POLO3malykwadrat,Area,0.74702,0.07877,0.74335,0.07598,0.00028,GNDVI,"4 33JB30,07_JESI30",4,30,0.105445637
POLO4duzykwadrat,Area,0.74324,0.08643,0.73985,0.08425,0.00068,GNDVI,"4 33JB30,07_JESI30",4,30,0.116288144
POLO4malykwadrat,Area,0.75299,0.07648,0.74699,0.07197,0.0003,GNDVI,"4 33JB30,07_JESI30",4,30,0.101568414
POLO5duzykwadrat,Area,0.75457,0.07673,0.75098,0.07418,0.00061,GNDVI,"4 33JB30,07_JESI30",4,30,0.101687054
POLO5malykwadrat,Area,0.76531,0.07226,0.75864,0.06735,0.00025,GNDVI,"4 33JB30,07_JESI30",4,30,0.094419255
ENRO2duzykwadrat,Area,0.33508,0.12067,0.33765,0.11819,0.00061,LCI,"4 33JB30,07_JESI30",4,30,0.360122956
ENRO2malykwadrat,Area,0.33839,0.11044,0.33957,0.10919,0.0003,LCI,"4 33JB30,07_JESI30",4,30,0.326368983
ENRO3duzykwadrat,Area,0.35184,0.12288,0.35218,0.12238,0.00055,LCI,"4 33JB30,07_JESI30",4,30,0.349249659
ENRO3malykwadrat,Area,0.37141,0.11198,0.37136,0.11193,0.00025,LCI,"4 33JB30,07_JESI30",4,30,0.30149969
ENRO4duzykwadrat,Area,0.37834,0.12417,0.37854,0.12351,0.00069,LCI,"4 33JB30,07_JESI30",4,30,0.32819686
ENRO4malykwadrat,Area,0.39173,0.11965,0.39148,0.11947,0.00025,LCI,"4 33JB30,07_JESI30",4,30,0.305439971
ENRO5duzykwadrat,Area,0.36236,0.12978,0.3615,0.12874,0.00068,LCI,"4 33JB30,07_JESI30",4,30,0.358152114
ENRO5malykwadrat,Area,0.39003,0.11741,0.38781,0.11566,0.00023,LCI,"4 33JB30,07_JESI30",4,30,0.301028126
POLO2duzykwadrat,Area,0.27947,0.11457,0.28281,0.11211,0.00052,LCI,"4 33JB30,07_JESI30",4,30,0.409954557
POLO2malykwadrat,Area,0.2819,0.10201,0.28324,0.10089,0.00031,LCI,"4 33JB30,07_JESI30",4,30,0.36186591
POLO3duzykwadrat,Area,0.30266,0.1297,0.30563,0.12755,0.00061,LCI,"4 33JB30,07_JESI30",4,30,0.428533668
POLO3malykwadrat,Area,0.32822,0.11436,0.32892,0.11368,0.00028,LCI,"4 33JB30,07_JESI30",4,30,0.348424837
POLO4duzykwadrat,Area,0.35052,0.13802,0.3523,0.13634,0.00068,LCI,"4 33JB30,07_JESI30",4,30,0.393757845
POLO4malykwadrat,Area,0.33038,0.11897,0.33061,0.11864,0.0003,LCI,"4 33JB30,07_JESI30",4,30,0.36010049
POLO5duzykwadrat,Area,0.35505,0.12558,0.35535,0.12446,0.00061,LCI,"4 33JB30,07_JESI30",4,30,0.353696662
POLO5malykwadrat,Area,0.35202,0.11113,0.35161,0.1107,0.00025,LCI,"4 33JB30,07_JESI30",4,30,0.31569229
ENRO2duzykwadrat,Area,0.54316,0.32107,0.52616,0.30575,0.00061,MCARI,"4 33JB30,07_JESI30",4,30,0.591114957
ENRO2malykwadrat,Area,0.70633,0.2553,0.68597,0.23976,0.0003,MCARI,"4 33JB30,07_JESI30",4,30,0.361445783
ENRO3duzykwadrat,Area,0.70227,0.28462,0.66999,0.26392,0.00055,MCARI,"4 33JB30,07_JESI30",4,30,0.405285716
ENRO3malykwadrat,Area,0.82041,0.2048,0.78356,0.17646,0.00025,MCARI,"4 33JB30,07_JESI30",4,30,0.249631282
ENRO4duzykwadrat,Area,0.67891,0.29656,0.64573,0.27591,0.00069,MCARI,"4 33JB30,07_JESI30",4,30,0.43681784
ENRO4malykwadrat,Area,0.81151,0.2,0.77269,0.16798,0.00025,MCARI,"4 33JB30,07_JESI30",4,30,0.246454141
ENRO5duzykwadrat,Area,0.75813,0.27944,0.7131,0.25436,0.00068,MCARI,"4 33JB30,07_JESI30",4,30,0.368591139
ENRO5malykwadrat,Area,0.88791,0.19885,0.82857,0.15731,0.00023,MCARI,"4 33JB30,07_JESI30",4,30,0.223952878
POLO2duzykwadrat,Area,0.73212,0.29349,0.69967,0.27728,0.00052,MCARI,"4 33JB30,07_JESI30",4,30,0.400876905
POLO2malykwadrat,Area,0.86524,0.22104,0.82721,0.20536,0.00031,MCARI,"4 33JB30,07_JESI30",4,30,0.255466691
POLO3duzykwadrat,Area,0.70057,0.323,0.65314,0.29832,0.00061,MCARI,"4 33JB30,07_JESI30",4,30,0.461053142
POLO3malykwadrat,Area,0.8304,0.22949,0.78432,0.20138,0.00028,MCARI,"4 33JB30,07_JESI30",4,30,0.27636079
POLO4duzykwadrat,Area,0.66929,0.32259,0.63615,0.30498,0.00068,MCARI,"4 33JB30,07_JESI30",4,30,0.481988376
POLO4malykwadrat,Area,0.86322,0.19682,0.82234,0.17058,0.0003,MCARI,"4 33JB30,07_JESI30",4,30,0.228006765
POLO5duzykwadrat,Area,0.76572,0.30092,0.71741,0.27943,0.00061,MCARI,"4 33JB30,07_JESI30",4,30,0.392989605
POLO5malykwadrat,Area,0.88322,0.1939,0.83508,0.16183,0.00025,MCARI,"4 33JB30,07_JESI30",4,30,0.219537601
ENRO2duzykwadrat,Area,0.48299,0.25189,0.48083,0.24963,0.00061,MCARI2,"4 33JB30,07_JESI30",4,30,0.521522185
ENRO2malykwadrat,Area,0.62909,0.17556,0.62565,0.17329,0.0003,MCARI2,"4 33JB30,07_JESI30",4,30,0.279069767
ENRO3duzykwadrat,Area,0.62432,0.20484,0.61487,0.20286,0.00055,MCARI2,"4 33JB30,07_JESI30",4,30,0.328100974
ENRO3malykwadrat,Area,0.73602,0.09514,0.72703,0.09145,0.00025,MCARI2,"4 33JB30,07_JESI30",4,30,0.129262792
ENRO4duzykwadrat,Area,0.61848,0.22076,0.60681,0.21888,0.00069,MCARI2,"4 33JB30,07_JESI30",4,30,0.356939594
ENRO4malykwadrat,Area,0.74348,0.08607,0.73315,0.08106,0.00025,MCARI2,"4 33JB30,07_JESI30",4,30,0.115766396
ENRO5duzykwadrat,Area,0.67358,0.20529,0.64972,0.20436,0.00068,MCARI2,"4 33JB30,07_JESI30",4,30,0.304774489
ENRO5malykwadrat,Area,0.7888,0.07286,0.76848,0.06547,0.00023,MCARI2,"4 33JB30,07_JESI30",4,30,0.092368154
POLO2duzykwadrat,Area,0.60666,0.20889,0.60458,0.20761,0.00052,MCARI2,"4 33JB30,07_JESI30",4,30,0.34432796
POLO2malykwadrat,Area,0.70404,0.13278,0.70128,0.13213,0.00031,MCARI2,"4 33JB30,07_JESI30",4,30,0.188597239
POLO3duzykwadrat,Area,0.59586,0.2325,0.58363,0.22977,0.00061,MCARI2,"4 33JB30,07_JESI30",4,30,0.390192327
POLO3malykwadrat,Area,0.71872,0.11663,0.70805,0.1133,0.00028,MCARI2,"4 33JB30,07_JESI30",4,30,0.162274599
POLO4duzykwadrat,Area,0.5922,0.23263,0.58609,0.23153,0.00068,MCARI2,"4 33JB30,07_JESI30",4,30,0.39282337
POLO4malykwadrat,Area,0.74587,0.08385,0.7403,0.08151,0.0003,MCARI2,"4 33JB30,07_JESI30",4,30,0.112419054
POLO5duzykwadrat,Area,0.66639,0.20606,0.65149,0.20568,0.00061,MCARI2,"4 33JB30,07_JESI30",4,30,0.309218326
POLO5malykwadrat,Area,0.76284,0.08285,0.75152,0.07892,0.00025,MCARI2,"4 33JB30,07_JESI30",4,30,0.10860731
ENRO2duzykwadrat,Area,0.23628,0.09238,0.23967,0.08965,0.00061,NDRE,"4 33JB30,07_JESI30",4,30,0.390976807
ENRO2malykwadrat,Area,0.22948,0.08296,0.23097,0.08174,0.0003,NDRE,"4 33JB30,07_JESI30",4,30,0.361512986
ENRO3duzykwadrat,Area,0.24121,0.09458,0.24213,0.09348,0.00055,NDRE,"4 33JB30,07_JESI30",4,30,0.392106463
ENRO3malykwadrat,Area,0.25022,0.0877,0.25029,0.08761,0.00025,NDRE,"4 33JB30,07_JESI30",4,30,0.350491567
ENRO4duzykwadrat,Area,0.26242,0.09932,0.26343,0.09777,0.00069,NDRE,"4 33JB30,07_JESI30",4,30,0.37847725
ENRO4malykwadrat,Area,0.26668,0.09473,0.26681,0.0946,0.00025,NDRE,"4 33JB30,07_JESI30",4,30,0.355219739
ENRO5duzykwadrat,Area,0.2485,0.09862,0.24874,0.09771,0.00068,NDRE,"4 33JB30,07_JESI30",4,30,0.396861167
ENRO5malykwadrat,Area,0.26393,0.09318,0.26338,0.09264,0.00023,NDRE,"4 33JB30,07_JESI30",4,30,0.353048157
POLO2duzykwadrat,Area,0.18875,0.08517,0.1945,0.08208,0.00052,NDRE,"4 33JB30,07_JESI30",4,30,0.451231788
POLO2malykwadrat,Area,0.18525,0.07477,0.18872,0.07272,0.00031,NDRE,"4 33JB30,07_JESI30",4,30,0.403616734
POLO3duzykwadrat,Area,0.20637,0.09662,0.21191,0.09358,0.00061,NDRE,"4 33JB30,07_JESI30",4,30,0.468188206
POLO3malykwadrat,Area,0.21775,0.08681,0.21991,0.08539,0.00028,NDRE,"4 33JB30,07_JESI30",4,30,0.398668197
POLO4duzykwadrat,Area,0.24158,0.10985,0.24576,0.10697,0.00068,NDRE,"4 33JB30,07_JESI30",4,30,0.454714794
POLO4malykwadrat,Area,0.21925,0.09125,0.22108,0.09019,0.0003,NDRE,"4 33JB30,07_JESI30",4,30,0.416191562
POLO5duzykwadrat,Area,0.24215,0.10161,0.24302,0.09974,0.00061,NDRE,"4 33JB30,07_JESI30",4,30,0.419615941
POLO5malykwadrat,Area,0.23511,0.08671,0.23528,0.08634,0.00025,NDRE,"4 33JB30,07_JESI30",4,30,0.368806091
ENRO2duzykwadrat,Area,0.77538,0.15257,0.77519,0.15138,0.00061,NDVI,"4 33JB30,07_JESI30",4,30,0.196768036
ENRO2malykwadrat,Area,0.83392,0.11124,0.83347,0.10952,0.0003,NDVI,"4 33JB30,07_JESI30",4,30,0.133394091
ENRO3duzykwadrat,Area,0.83659,0.11577,0.83148,0.11589,0.00055,NDVI,"4 33JB30,07_JESI30",4,30,0.138383198
ENRO3malykwadrat,Area,0.88259,0.04946,0.87594,0.04713,0.00025,NDVI,"4 33JB30,07_JESI30",4,30,0.056039611
ENRO4duzykwadrat,Area,0.85201,0.09854,0.84374,0.09836,0.00069,NDVI,"4 33JB30,07_JESI30",4,30,0.11565592
ENRO4malykwadrat,Area,0.8902,0.05265,0.8781,0.04975,0.00025,NDVI,"4 33JB30,07_JESI30",4,30,0.059144013
ENRO5duzykwadrat,Area,0.84214,0.14064,0.83,0.14343,0.00068,NDVI,"4 33JB30,07_JESI30",4,30,0.167003111
ENRO5malykwadrat,Area,0.89657,0.04509,0.88382,0.04071,0.00023,NDVI,"4 33JB30,07_JESI30",4,30,0.050291667
POLO2duzykwadrat,Area,0.78637,0.1382,0.78634,0.13691,0.00052,NDVI,"4 33JB30,07_JESI30",4,30,0.175744243
POLO2malykwadrat,Area,0.82715,0.0867,0.82645,0.08648,0.00031,NDVI,"4 33JB30,07_JESI30",4,30,0.104817748
POLO3duzykwadrat,Area,0.79578,0.15733,0.79318,0.157,0.00061,NDVI,"4 33JB30,07_JESI30",4,30,0.197705396
POLO3malykwadrat,Area,0.86589,0.05832,0.8627,0.05717,0.00028,NDVI,"4 33JB30,07_JESI30",4,30,0.067352666
POLO4duzykwadrat,Area,0.84703,0.08906,0.84365,0.08863,0.00068,NDVI,"4 33JB30,07_JESI30",4,30,0.105143856
POLO4malykwadrat,Area,0.87136,0.05145,0.86651,0.04927,0.0003,NDVI,"4 33JB30,07_JESI30",4,30,0.05904563
POLO5duzykwadrat,Area,0.86137,0.07494,0.85749,0.07432,0.00061,NDVI,"4 33JB30,07_JESI30",4,30,0.08700094
POLO5malykwadrat,Area,0.87776,0.05328,0.87165,0.05123,0.00025,NDVI,"4 33JB30,07_JESI30",4,30,0.060699964
ENRO2duzykwadrat,Area,0.50211,0.16274,0.50131,0.1613,0.00061,OSAVI,"4 33JB30,07_JESI30",4,30,0.324112246
ENRO2malykwadrat,Area,0.59855,0.10151,0.59728,0.09977,0.0003,OSAVI,"4 33JB30,07_JESI30",4,30,0.169593184
ENRO3duzykwadrat,Area,0.5917,0.11954,0.58756,0.11925,0.00055,OSAVI,"4 33JB30,07_JESI30",4,30,0.202028055
ENRO3malykwadrat,Area,0.65722,0.04172,0.6536,0.04018,0.00025,OSAVI,"4 33JB30,07_JESI30",4,30,0.063479505
ENRO4duzykwadrat,Area,0.58796,0.13169,0.58302,0.13172,0.00069,OSAVI,"4 33JB30,07_JESI30",4,30,0.223977822
ENRO4malykwadrat,Area,0.6612,0.03798,0.65742,0.03625,0.00025,OSAVI,"4 33JB30,07_JESI30",4,30,0.057441016
ENRO5duzykwadrat,Area,0.61509,0.12195,0.60402,0.12327,0.00068,OSAVI,"4 33JB30,07_JESI30",4,30,0.198263669
ENRO5malykwadrat,Area,0.68049,0.0319,0.67214,0.0289,0.00023,OSAVI,"4 33JB30,07_JESI30",4,30,0.046877985
POLO2duzykwadrat,Area,0.57514,0.12591,0.57452,0.12474,0.00052,OSAVI,"4 33JB30,07_JESI30",4,30,0.218920611
POLO2malykwadrat,Area,0.63188,0.07303,0.63066,0.07288,0.00031,OSAVI,"4 33JB30,07_JESI30",4,30,0.115575742
POLO3duzykwadrat,Area,0.56935,0.14068,0.56406,0.13998,0.00061,OSAVI,"4 33JB30,07_JESI30",4,30,0.247088785
POLO3malykwadrat,Area,0.64602,0.05491,0.6421,0.05374,0.00028,OSAVI,"4 33JB30,07_JESI30",4,30,0.084997369
POLO4duzykwadrat,Area,0.57224,0.13552,0.57042,0.13543,0.00068,OSAVI,"4 33JB30,07_JESI30",4,30,0.23682371
POLO4malykwadrat,Area,0.65908,0.03681,0.65767,0.03619,0.0003,OSAVI,"4 33JB30,07_JESI30",4,30,0.05585058
POLO5duzykwadrat,Area,0.61448,0.11623,0.60812,0.11691,0.00061,OSAVI,"4 33JB30,07_JESI30",4,30,0.189151803
POLO5malykwadrat,Area,0.66803,0.03802,0.66391,0.03679,0.00025,OSAVI,"4 33JB30,07_JESI30",4,30,0.056913612
ENRO2duzykwadrat,Area,0.93559,0.04167,0.94071,0.03549,0.00061,SIPI2,"4 33JB30,07_JESI30",4,30,0.04453874
ENRO2malykwadrat,Area,0.92644,0.03602,0.93041,0.03161,0.0003,SIPI2,"4 33JB30,07_JESI30",4,30,0.038880014
ENRO3duzykwadrat,Area,0.93015,0.03661,0.93322,0.03318,0.00055,SIPI2,"4 33JB30,07_JESI30",4,30,0.039359243
ENRO3malykwadrat,Area,0.92744,0.03106,0.92912,0.02906,0.00025,SIPI2,"4 33JB30,07_JESI30",4,30,0.033490037
ENRO4duzykwadrat,Area,0.93394,0.03534,0.93716,0.03142,0.00069,SIPI2,"4 33JB30,07_JESI30",4,30,0.03783969
ENRO4malykwadrat,Area,0.93268,0.03191,0.93451,0.02976,0.00025,SIPI2,"4 33JB30,07_JESI30",4,30,0.034213235
ENRO5duzykwadrat,Area,0.93403,0.03592,0.93614,0.03378,0.00068,SIPI2,"4 33JB30,07_JESI30",4,30,0.038457009
ENRO5malykwadrat,Area,0.93062,0.03064,0.93218,0.0288,0.00023,SIPI2,"4 33JB30,07_JESI30",4,30,0.032924287
POLO2duzykwadrat,Area,0.92045,0.04286,0.92737,0.03605,0.00052,SIPI2,"4 33JB30,07_JESI30",4,30,0.046564181
POLO2malykwadrat,Area,0.91369,0.03557,0.9193,0.0296,0.00031,SIPI2,"4 33JB30,07_JESI30",4,30,0.038930053
POLO3duzykwadrat,Area,0.9273,0.04322,0.93362,0.03704,0.00061,SIPI2,"4 33JB30,07_JESI30",4,30,0.046608433
POLO3malykwadrat,Area,0.91937,0.03403,0.92358,0.02964,0.00028,SIPI2,"4 33JB30,07_JESI30",4,30,0.037014477
POLO4duzykwadrat,Area,0.92838,0.03648,0.93257,0.03174,0.00068,SIPI2,"4 33JB30,07_JESI30",4,30,0.039294255
POLO4malykwadrat,Area,0.92038,0.03381,0.92452,0.0295,0.0003,SIPI2,"4 33JB30,07_JESI30",4,30,0.036734827
POLO5duzykwadrat,Area,0.9281,0.0325,0.93047,0.02968,0.00061,SIPI2,"4 33JB30,07_JESI30",4,30,0.035017778
POLO5malykwadrat,Area,0.92578,0.03019,0.92736,0.02839,0.00025,SIPI2,"4 33JB30,07_JESI30",4,30,0.032610339
ENRO2duzykwadrat,Area,0.71807,0.10036,0.71553,0.09871,0.00061,GNDVI,"4 33JB30,07_JESI50",4,50,0.139763533
ENRO2malykwadrat,Area,0.75852,0.07665,0.75544,0.07418,0.0003,GNDVI,"4 33JB30,07_JESI50",4,50,0.101052049
ENRO3duzykwadrat,Area,0.75374,0.08701,0.74383,0.08208,0.00055,GNDVI,"4 33JB30,07_JESI50",4,50,0.115437684
ENRO3malykwadrat,Area,0.7909,0.05717,0.77805,0.04798,0.00025,GNDVI,"4 33JB30,07_JESI50",4,50,0.072284739
ENRO4duzykwadrat,Area,0.77656,0.07163,0.76436,0.06465,0.00069,GNDVI,"4 33JB30,07_JESI50",4,50,0.092240136
ENRO4malykwadrat,Area,0.80428,0.06251,0.7829,0.05048,0.00025,GNDVI,"4 33JB30,07_JESI50",4,50,0.077721689
ENRO5duzykwadrat,Area,0.7604,0.09662,0.74904,0.09286,0.00068,GNDVI,"4 33JB30,07_JESI50",4,50,0.127064703
ENRO5malykwadrat,Area,0.79945,0.06087,0.78185,0.05021,0.00023,GNDVI,"4 33JB30,07_JESI50",4,50,0.076139846
POLO2duzykwadrat,Area,0.72381,0.08372,0.72159,0.08211,0.00052,GNDVI,"4 33JB30,07_JESI50",4,50,0.115665713
POLO2malykwadrat,Area,0.74675,0.06479,0.74356,0.0619,0.00031,GNDVI,"4 33JB30,07_JESI50",4,50,0.086762638
POLO3duzykwadrat,Area,0.74378,0.08908,0.73859,0.0865,0.00061,GNDVI,"4 33JB30,07_JESI50",4,50,0.119766598
POLO3malykwadrat,Area,0.76907,0.06378,0.76101,0.05791,0.00028,GNDVI,"4 33JB30,07_JESI50",4,50,0.082931333
POLO4duzykwadrat,Area,0.76509,0.07114,0.759,0.06754,0.00068,GNDVI,"4 33JB30,07_JESI50",4,50,0.092982525
POLO4malykwadrat,Area,0.77644,0.05886,0.76808,0.05245,0.0003,GNDVI,"4 33JB30,07_JESI50",4,50,0.075807532
POLO5duzykwadrat,Area,0.77338,0.0583,0.76819,0.0544,0.00061,GNDVI,"4 33JB30,07_JESI50",4,50,0.075383382
POLO5malykwadrat,Area,0.77929,0.0567,0.77082,0.04998,0.00025,GNDVI,"4 33JB30,07_JESI50",4,50,0.072758537
ENRO2duzykwadrat,Area,0.38949,0.10695,0.38952,0.10665,0.00061,LCI,"4 33JB30,07_JESI50",4,50,0.274589848
ENRO2malykwadrat,Area,0.39978,0.09063,0.39994,0.09039,0.0003,LCI,"4 33JB30,07_JESI50",4,50,0.226699685
ENRO3duzykwadrat,Area,0.40471,0.10496,0.40372,0.10412,0.00055,LCI,"4 33JB30,07_JESI50",4,50,0.259346199
ENRO3malykwadrat,Area,0.4303,0.08954,0.42932,0.08866,0.00025,LCI,"4 33JB30,07_JESI50",4,50,0.208087381
ENRO4duzykwadrat,Area,0.43675,0.10823,0.43363,0.10609,0.00069,LCI,"4 33JB30,07_JESI50",4,50,0.24780767
ENRO4malykwadrat,Area,0.44937,0.10183,0.44423,0.09849,0.00025,LCI,"4 33JB30,07_JESI50",4,50,0.226606137
ENRO5duzykwadrat,Area,0.40223,0.11953,0.40138,0.11722,0.00068,LCI,"4 33JB30,07_JESI50",4,50,0.297168287
ENRO5malykwadrat,Area,0.42304,0.10222,0.4194,0.09923,0.00023,LCI,"4 33JB30,07_JESI50",4,50,0.241631997
POLO2duzykwadrat,Area,0.36682,0.09833,0.36656,0.09772,0.00052,LCI,"4 33JB30,07_JESI50",4,50,0.268060629
POLO2malykwadrat,Area,0.37264,0.08578,0.37255,0.08556,0.00031,LCI,"4 33JB30,07_JESI50",4,50,0.230195363
POLO3duzykwadrat,Area,0.39836,0.11273,0.39703,0.11143,0.00061,LCI,"4 33JB30,07_JESI50",4,50,0.282985239
POLO3malykwadrat,Area,0.39951,0.09197,0.3987,0.0911,0.00028,LCI,"4 33JB30,07_JESI50",4,50,0.230207004
POLO4duzykwadrat,Area,0.41375,0.11636,0.41118,0.11455,0.00068,LCI,"4 33JB30,07_JESI50",4,50,0.281232628
POLO4malykwadrat,Area,0.4054,0.09461,0.40369,0.09291,0.0003,LCI,"4 33JB30,07_JESI50",4,50,0.233374445
POLO5duzykwadrat,Area,0.4057,0.11162,0.40413,0.10954,0.00061,LCI,"4 33JB30,07_JESI50",4,50,0.275129406
POLO5malykwadrat,Area,0.39656,0.09398,0.39508,0.09241,0.00025,LCI,"4 33JB30,07_JESI50",4,50,0.236988098
ENRO2duzykwadrat,Area,0.60233,0.3022,0.5716,0.27919,0.00061,MCARI,"4 33JB30,07_JESI50",4,50,0.501718327
ENRO2malykwadrat,Area,0.76086,0.24115,0.72348,0.21854,0.0003,MCARI,"4 33JB30,07_JESI50",4,50,0.316943984
ENRO3duzykwadrat,Area,0.77411,0.25796,0.7292,0.23348,0.00055,MCARI,"4 33JB30,07_JESI50",4,50,0.333234295
ENRO3malykwadrat,Area,0.88962,0.17641,0.83975,0.14023,0.00025,MCARI,"4 33JB30,07_JESI50",4,50,0.19829815
ENRO4duzykwadrat,Area,0.70879,0.288,0.66998,0.26782,0.00069,MCARI,"4 33JB30,07_JESI50",4,50,0.406326274
ENRO4malykwadrat,Area,0.83582,0.17837,0.79462,0.14446,0.00025,MCARI,"4 33JB30,07_JESI50",4,50,0.213407193
ENRO5duzykwadrat,Area,0.71526,0.2815,0.68443,0.26608,0.00068,MCARI,"4 33JB30,07_JESI50",4,50,0.39356318
ENRO5malykwadrat,Area,0.86626,0.17098,0.82398,0.13986,0.00023,MCARI,"4 33JB30,07_JESI50",4,50,0.197377231
POLO2duzykwadrat,Area,0.75112,0.28037,0.70033,0.2582,0.00052,MCARI,"4 33JB30,07_JESI50",4,50,0.373269251
POLO2malykwadrat,Area,0.87356,0.21603,0.81704,0.19599,0.00031,MCARI,"4 33JB30,07_JESI50",4,50,0.247298411
POLO3duzykwadrat,Area,0.7189,0.31942,0.64682,0.2849,0.00061,MCARI,"4 33JB30,07_JESI50",4,50,0.444317708
POLO3malykwadrat,Area,0.8968,0.20557,0.82584,0.1686,0.00028,MCARI,"4 33JB30,07_JESI50",4,50,0.229226137
POLO4duzykwadrat,Area,0.70779,0.30262,0.66973,0.28555,0.00068,MCARI,"4 33JB30,07_JESI50",4,50,0.427556196
POLO4malykwadrat,Area,0.86532,0.17221,0.83101,0.14942,0.0003,MCARI,"4 33JB30,07_JESI50",4,50,0.199013082
POLO5duzykwadrat,Area,0.72632,0.28407,0.69775,0.27109,0.00061,MCARI,"4 33JB30,07_JESI50",4,50,0.391108602
POLO5malykwadrat,Area,0.84573,0.16535,0.82257,0.14847,0.00025,MCARI,"4 33JB30,07_JESI50",4,50,0.19551157
ENRO2duzykwadrat,Area,0.54869,0.2369,0.53368,0.23098,0.00061,MCARI2,"4 33JB30,07_JESI50",4,50,0.431755636
ENRO2malykwadrat,Area,0.695,0.15899,0.67894,0.15545,0.0003,MCARI2,"4 33JB30,07_JESI50",4,50,0.22876259
ENRO3duzykwadrat,Area,0.69331,0.18197,0.66843,0.18053,0.00055,MCARI2,"4 33JB30,07_JESI50",4,50,0.262465564
ENRO3malykwadrat,Area,0.7996,0.06614,0.77908,0.05979,0.00025,MCARI2,"4 33JB30,07_JESI50",4,50,0.082716358
ENRO4duzykwadrat,Area,0.66505,0.21609,0.63761,0.21551,0.00069,MCARI2,"4 33JB30,07_JESI50",4,50,0.324922938
ENRO4malykwadrat,Area,0.7864,0.07141,0.76795,0.06489,0.00025,MCARI2,"4 33JB30,07_JESI50",4,50,0.090806205
ENRO5duzykwadrat,Area,0.66766,0.2204,0.63807,0.22062,0.00068,MCARI2,"4 33JB30,07_JESI50",4,50,0.330108139
ENRO5malykwadrat,Area,0.80404,0.0613,0.78312,0.054,0.00023,MCARI2,"4 33JB30,07_JESI50",4,50,0.076239988
POLO2duzykwadrat,Area,0.64933,0.19692,0.63414,0.19483,0.00052,MCARI2,"4 33JB30,07_JESI50",4,50,0.303266444
POLO2malykwadrat,Area,0.74258,0.1247,0.72813,0.12417,0.00031,MCARI2,"4 33JB30,07_JESI50",4,50,0.167928035
POLO3duzykwadrat,Area,0.63747,0.2247,0.60083,0.21965,0.00061,MCARI2,"4 33JB30,07_JESI50",4,50,0.352487176
POLO3malykwadrat,Area,0.77984,0.09644,0.75204,0.09242,0.00028,MCARI2,"4 33JB30,07_JESI50",4,50,0.123666393
POLO4duzykwadrat,Area,0.64655,0.2172,0.62824,0.21614,0.00068,MCARI2,"4 33JB30,07_JESI50",4,50,0.335936896
POLO4malykwadrat,Area,0.77974,0.0745,0.76652,0.07075,0.0003,MCARI2,"4 33JB30,07_JESI50",4,50,0.095544669
POLO5duzykwadrat,Area,0.67042,0.20474,0.65353,0.20464,0.00061,MCARI2,"4 33JB30,07_JESI50",4,50,0.305390651
POLO5malykwadrat,Area,0.77024,0.07872,0.7598,0.07562,0.00025,MCARI2,"4 33JB30,07_JESI50",4,50,0.102201911
ENRO2duzykwadrat,Area,0.28135,0.08604,0.2816,0.0853,0.00061,NDRE,"4 33JB30,07_JESI50",4,50,0.305811267
ENRO2malykwadrat,Area,0.27765,0.07303,0.27774,0.07283,0.0003,NDRE,"4 33JB30,07_JESI50",4,50,0.263028993
ENRO3duzykwadrat,Area,0.28431,0.08435,0.28365,0.08334,0.00055,NDRE,"4 33JB30,07_JESI50",4,50,0.296683198
ENRO3malykwadrat,Area,0.29789,0.07497,0.29789,0.07497,0.00025,NDRE,"4 33JB30,07_JESI50",4,50,0.25167008
ENRO4duzykwadrat,Area,0.31102,0.09413,0.30825,0.09174,0.00069,NDRE,"4 33JB30,07_JESI50",4,50,0.302649347
ENRO4malykwadrat,Area,0.31474,0.08615,0.31407,0.08562,0.00025,NDRE,"4 33JB30,07_JESI50",4,50,0.273717989
